證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外資買賣超,外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超,自營商買賣超,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),法人合計買賣超
032854,神達永豐52購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
033418,神達永豐55購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
085044,中砂元大51購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
084815,勤誠元富4C購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,22000,2000,20000,20.0
084215,英業達國票51購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
035915,神達永豐56購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
084373,台光電凱基4C購09,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,22000,2000,20000,20.0
084131,台光電元大4C購18,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037189,順德國票54購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,24000,4000,20000,20.0
083354,振樺電統一56購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
083438,奇鋐元大4C購09,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
083754,緯創凱基4C購06,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088153,華碩元大51購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088094,泰金寶國票51購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
087995,AES群益51購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088269,中砂永豐51購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088388,欣興元大54購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
071922,矽格統一52購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088634,德律國泰52購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088667,德律富邦52購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088569,京元電統一61購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088610,AES凱基55購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
070161,奇鋐富邦4A購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
070490,佳能統一58購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
070703,亞翔統一58購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
071377,世芯元大51購06,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
071518,台積電元大51購09,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
071538,新日興元大4C購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089302,滬深2X永豐51購08,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037603,T50反1群益53購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037367,台亞元富53購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037454,京元電永豐55購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037448,致茂永豐53購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
037450,鴻海統一56購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
03745U,巨大群益52售01,2000,49000,-47.0,0,0,0,0,0,0.0,67.0,0,0,0,69000,2000,67000,20.0
037359,嘉澤永豐55購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,26000,6000,20000,20.0
037360,神達永豐55購05,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
07555P,全新群益53售01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
075532,元日2X凱基55購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089125,智邦第一57購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089233,瑞昱永豐52購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089207,緯穎凱基54購06,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
088844,鉅祥國票51購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089003,漢唐元富51購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
073739,華邦電統一59購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,22000,2000,20000,20.0
075280,創意國票4B購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
074837,T50正2富邦4B購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089946,AES永豐53購04,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
078957,長榮航群益4A購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
079114,元黃金國票51購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,24000,4000,20000,20.0
080352,智原凱基4B購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
080167,SP黃豆凱基4B購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
079923,華通中信4B購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,30000,10000,20000,20.0
079970,台積電元大4B購16,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
079589,慧洋凱基4A購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
077717,漢翔國票4B購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,21000,1000,20000,20.0
077420,興富發凱基51購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
077569,所羅門元大51購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
078081,台積電元大4A購33,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
077728,星宇統一54購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
077080,AES凱基4C購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089371,神達群益53購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
076463,昇陽半元富4C購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
033049,神達永豐53購06,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
038380,仁寶元富53購03,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,21000,1000,20000,20.0
089988,台塑凱基53購02,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
089995,鴻海凱基53購07,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
031166,精英凱基52購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,37000,17000,20000,20.0
031196,鴻海國票53購05,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
032311,京元電元富52購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,34000,14000,20000,20.0
032308,臺股指元大59購01,0,0,0.0,0,0,0,0,0,0.0,20.0,0,0,0,20000,0,20000,20.0
3376,新日興,1545595,1516032,29.563,0,0,0,182000,30000,152.0,-161.592,108248,225819,-117571,70000,114021,-44021,19.971
00709,富邦歐洲,0,2300,-2.3,0,0,0,0,0,0.0,22.107,0,0,0,35107,13000,22107,19.807
2429,銘旺科,457000,435000,22.0,0,0,0,0,0,0.0,-2.732,8538,11270,-2732,0,0,0,19.268
080792,台光電元大4B購07,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
080759,國泰金元富55購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
089333,華擎凱基51購03,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
076671,廣宇群益4B購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
089907,奇鋐國票53購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
071146,神達元大51購04,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,36000,17000,19000,19.0
088817,來億凱基51購03,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
088515,聯鈞元大51購07,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,21000,2000,19000,19.0
036025,南寶元大54購04,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,49000,30000,19000,19.0
6230,尼得科超眾,30000,11000,19.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19.0
030967,鴻海凱基68購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,40000,21000,19000,19.0
035644,毅嘉群益55購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
081163,緯創國票51購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
033189,菱光元大53購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,60000,41000,19000,19.0
084965,聯詠凱基4C購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
032879,鴻海凱基53購14,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
034820,亞翔兆豐55購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
066053,直得元富51購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
035336,義隆統一57購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,242000,223000,19000,19.0
031908,健鼎元富52購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,53000,34000,19000,19.0
038404,鴻海永豐5C購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
085712,台郡凱基51購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
033871,台光電凱基53購13,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,94000,75000,19000,19.0
04878U,臺股指元大52售12,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
085297,亞翔國票4C購03,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,36000,17000,19000,19.0
036747,國巨群益54購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,48000,29000,19000,19.0
036753,新日興群益53購04,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,26000,7000,19000,19.0
035108,儒鴻國票53購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
086833,南港國票51購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
058117,神達元大4B購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
059038,世芯永豐55購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,20000,1000,19000,19.0
086474,東哥統一57購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
056014,緯創統一4A購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
05655U,強茂元大54售07,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,19.0
035507,可成凱基54購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,29000,10000,19000,19.0
030471,台玻元富52購01,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,52000,33000,19000,19.0
05975U,貿聯凱基53售05,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,22000,3000,19000,19.0
032116,毅嘉元大53購02,0,0,0.0,0,0,0,0,0,0.0,19.0,0,0,0,224000,205000,19000,19.0
00678,群益那斯達克生技,0,74000,-74.0,0,0,0,0,0,0.0,92.728,25000,0,25000,199460,131732,67728,18.728
00683L,期元大美元指正2,0,0,0.0,0,0,0,0,0,0.0,18.585,0,0,0,19585,1000,18585,18.585
030240,南亞統一5A購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
020029,元大ESG高股息N,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,20000,2000,18000,18.0
067956,玉晶光永豐4B購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
030134,遠傳國票53購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,34000,16000,18000,18.0
030698,欣興富邦56購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,22000,4000,18000,18.0
087285,穎崴元大57購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,20000,2000,18000,18.0
030537,神達凱基52購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,27000,9000,18000,18.0
030496,智邦國票53購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,20000,2000,18000,18.0
035524,天虹凱基54購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,19000,1000,18000,18.0
031332,鴻準群益52購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
031942,定穎控群益54購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,24000,6000,18000,18.0
035120,拓凱國票54購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
05247U,華碩元大53售02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,20000,2000,18000,18.0
05096U,光寶科凱基52售04,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
04801U,台玻凱基51售08,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,25000,7000,18000,18.0
03383U,亞德客元大4C售01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
085580,中砂群益51購03,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
036782,華邦電元大58購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,73000,55000,18000,18.0
085504,德律國泰51購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,22000,4000,18000,18.0
037119,力積電凱基53購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
036173,創意國票54購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
035193,台達電群益53購04,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
033475,廣宇元大54購03,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
032926,台達電元富52購04,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,20000,2000,18000,18.0
04493U,臺股指元富51售19,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
04577U,台積電永豐51售11,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
034841,群創凱基58購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
03939U,冠德凱基4C售01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
037986,華邦電中信55購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,33000,15000,18000,18.0
037943,光寶科永豐54購03,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,28000,10000,18000,18.0
084237,臺股指永豐4C購07,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
037842,微星凱基54購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,48000,30000,18000,18.0
6790,永豐實,38000,20000,18.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18.0
5283,禾聯碩,22000,4000,18.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18.0
3092,鴻碩,27000,8000,19.0,0,0,0,0,0,0.0,-1.0,2000,3000,-1000,0,0,0,18.0
088481,洋基國泰52購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
088375,台積電元大51購71,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,39000,21000,18000,18.0
006203,元大MSCI台灣,0,1000,-1.0,0,0,0,0,0,0.0,19.0,0,0,0,19000,0,19000,18.0
088137,中興電富邦51購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
087699,美時永豐54購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
037422,奇鋐群益53購12,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,47000,29000,18000,18.0
078531,保瑞群益54購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,33000,15000,18000,18.0
079805,緯穎元大4A購24,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
076415,鴻海凱基4B購07,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
089540,鴻海富邦61購01,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,56000,38000,18000,18.0
089549,FBNQ2X元大51購03,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,18000,0,18000,18.0
2109,華豐,23000,14000,9.0,0,0,0,0,0,0.0,9.0,9000,0,9000,0,0,0,18.0
1713,國化,33000,14000,19.0,0,0,0,0,0,0.0,-1.0,0,1000,-1000,0,0,0,18.0
031204,奇鋐國票53購02,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,30000,12000,18000,18.0
035826,強茂元大54購06,0,0,0.0,0,0,0,0,0,0.0,18.0,0,0,0,114000,96000,18000,18.0
1452,宏益,30000,15000,15.0,0,0,0,0,0,0.0,3.0,4000,1000,3000,0,0,0,18.0
6834,天二科技,46000,28000,18.0,0,0,0,0,0,0.0,-0.239,0,239,-239,0,0,0,17.761
082278,昇陽半統一58購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,22000,5000,17000,17.0
7610,聯友金屬-創,39000,22000,17.0,0,0,0,0,0,0.0,0.0,0,0,0,6000,6000,0,17.0
082970,保瑞凱基54購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
082835,金像電元大4C購05,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,20000,3000,17000,17.0
3588,通嘉,56000,39000,17.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17.0
3622,洋華,36000,19000,17.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17.0
6155,鈞寶,62000,45000,17.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17.0
037845,京元電凱基55購03,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
035643,微星群益53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
033673,光寶科凱基53購03,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
033262,大銀國票53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
033293,聯鈞元大54購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,19000,2000,17000,17.0
037888,創見元大53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,288000,271000,17000,17.0
033217,台灣50永豐55購03,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
085101,新日興兆豐53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,40000,23000,17000,17.0
034843,南寶凱基54購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
036116,上銀富邦53購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,312000,295000,17000,17.0
084933,jpp元大4C購06,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
032880,鴻海凱基53購15,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,32000,15000,17000,17.0
03300U,聯發科永豐51售03,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
076610,中信金元富53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
080176,緯創凱基52購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,20000,3000,17000,17.0
079127,元金2X國泰51購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,27000,10000,17000,17.0
073731,台積電永豐63購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,44000,27000,17000,17.0
073732,技嘉永豐4A購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
088926,昇貿群益53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,44000,27000,17000,17.0
087805,奇鋐群益53購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
088191,士電凱基51購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,20000,3000,17000,17.0
032696,金寶永豐52購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,198000,181000,17000,17.0
035458,神達統一59購04,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
038462,奇鋐群益53購14,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
085996,AES永豐54購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,18000,1000,17000,17.0
085875,緯創群益4C購08,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,169000,152000,17000,17.0
032753,海華元大53購03,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,39000,22000,17000,17.0
085642,亞光兆豐53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
033904,鴻海統一4B購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,20000,3000,17000,17.0
036368,廣宇元大54購06,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
036529,奇鋐群益55購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
086398,聯鈞元富51購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
032262,台灣50元大53購07,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,86000,69000,17000,17.0
032107,華通元大53購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
030704,楠梓電元富55購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,20000,3000,17000,17.0
030721,元金2X國票56購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,69000,52000,17000,17.0
030802,健鼎凱基54購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,33000,16000,17000,17.0
067975,中砂統一4C購02,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
031614,貿聯永豐54購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,28000,11000,17000,17.0
030283,長榮國票53購01,0,0,0.0,0,0,0,0,0,0.0,17.0,0,0,0,17000,0,17000,17.0
031611,辛耘永豐54購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
020039,元大加權N,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,24000,8000,16000,16.0
020032,元大綠能N,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
030851,南寶元大52購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,85000,69000,16000,16.0
030202,鴻海元大52購09,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
032203,堤維西國票52購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
033989,聯電元大53購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,20000,4000,16000,16.0
030320,台塑凱基54購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,41000,25000,16000,16.0
030562,台玻統一58購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
031329,台達電群益53購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,26000,10000,16000,16.0
031915,定穎控元富55購03,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,106000,90000,16000,16.0
086806,新日興凱基54購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
086475,台灣50中信55購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,26000,10000,16000,16.0
050679,T50正2元富51購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
036671,台光電凱基53購16,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
036791,友達元大54購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,25000,9000,16000,16.0
038491,上銀元大53購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
036176,迅得國票54購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
032688,毅嘉中信53購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,28000,12000,16000,16.0
032721,緯穎富邦54購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,228000,212000,16000,16.0
088090,台新金國票52購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,21000,5000,16000,16.0
087829,致茂元大51購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
088813,亞翔凱基54購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
088661,文曄兆豐53購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,25000,9000,16000,16.0
074007,緯穎統一59購01,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,218000,202000,16000,16.0
074214,華城凱基51購02,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
07444P,T50正2元大51售03,0,0,0.0,0,0,0,0,0,0.0,16.0,0,0,0,16000,0,16000,16.0
